Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Slim Borgudd,7,Michele Alboreto,4
Renault,2,6,,,Alain Prost,1
McLaren,3,4,,,John Watson,2
Lotus,4,3,,,Nigel Mansell,3
ATS,5,2,,,Manfred Winkelhock,5
Ferrari,6,1,,,Didier Pironi,6
March,7,0,,,Jochen Mass,8
Osella,8,0,,,Jean-Pierre Jarier,9
Arrows,9,0,,,Mauro Baldi,10
