Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Gilles Villeneuve,2,Didier Pironi,1
Tyrrell,2,6,,,Michele Alboreto,3
Osella,3,4,,,Jean-Pierre Jarier,4
ATS,4,3,,,Eliseo Salazar,5
