Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Satoru Nakajima,5,Stefano Modena,4
Ferrari,2,6,Jean Alesi,12,Alain Prost,2
McLaren,3,4,,,Ayrton Senna,1
Benetton,4,3,,,Nelson Piquet,3
Lola,5,2,,,Aguri Suzuki,6
Modena,6,1,,,Nicola Larini,7
AGS,7,0,,,Gabriele Tarquini,8
Minardi,8,0,,,Pierluigi Martini,9
Jordan,9,0,,,Bertrand Gachot,10
Brabham,10,0,,,Martin Brundle,11
