Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Gerhard Berger,2,Ayrton Senna,1
Lotus,2,6,Julian Bailey,6,Mika Häkkinen,5
Ligier,3,4,Érik Comas,10,Thierry Boutsen,7
Brabham,4,3,Martin Brundle,11,Mark Blundell,8
Dallara,5,2,,,JJ Lehto,3
Minardi,6,1,,,Pierluigi Martini,4
Modena,7,0,,,Eric van de Poele,9
Leyton House,8,0,,,Maurício Gugelmin,12
Benetton,9,0,,,Roberto Moreno,13
