Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Michele Alboreto,2,Gerhard Berger,1
Arrows,2,6,Derek Warwick,4,Eddie Cheever,3
March,3,4,Maurício Gugelmin,8,Ivan Capelli,5
Benetton,4,3,Alessandro Nannini,9,Thierry Boutsen,6
Williams,5,2,Jean-Louis Schlesser,11,Riccardo Patrese,7
McLaren,6,1,,,Ayrton Senna,10
Tyrrell,7,0,,,Julian Bailey,12
Ligier,8,0,,,René Arnoux,13
