Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Ayrton Senna,6,Alain Prost,1
March,2,6,,,Ivan Capelli,2
Benetton,3,4,,,Thierry Boutsen,3
Arrows,4,3,,,Derek Warwick,4
Ferrari,5,2,,,Michele Alboreto,5
Dallara,6,1,,,Alex Caffi,7
Minardi,7,0,,,Luis Pérez-Sala,8
AGS,8,0,,,Philippe Streiff,9
Ligier,9,0,,,René Arnoux,10
Coloni,10,0,,,Gabriele Tarquini,11
Osella,11,0,,,Nicola Larini,12
