Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Michele Alboreto,5,Gerhard Berger,2
Lotus,2,6,Satoru Nakajima,6,Nelson Piquet,3
Arrows,3,4,Eddie Cheever,8,Derek Warwick,4
McLaren,4,3,,,Alain Prost,1
Benetton,5,2,,,Thierry Boutsen,7
Ligier,6,1,,,Stefan Johansson,9
