Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Alain Prost,2,Ayrton Senna,1
Arrows,2,6,Eddie Cheever,6,Derek Warwick,5
March,3,4,,,Ivan Capelli,3
Lotus,4,3,,,Nelson Piquet,4
Williams,5,2,,,Martin Brundle,7
Dallara,6,1,,,Alex Caffi,8
Lola,7,0,,,Philippe Alliot,9
AGS,8,0,,,Philippe Streiff,10
Ligier,9,0,,,Stefan Johansson,11
Tyrrell,10,0,,,Jonathan Palmer,12
Zakspeed,11,0,,,Bernd Schneider,13
