Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,7,Michael Schumacher,2
Jaguar,2,6,Pedro de la Rosa,10,Eddie Irvine,9
Arrows,3,4,Enrique Bernoldi,12,Heinz-Harald Frentzen,6
McLaren,4,3,,,David Coulthard,1
Williams,5,2,,,Ralf Schumacher,3
Renault,6,1,,,Jarno Trulli,4
Jordan,7,0,,,Giancarlo Fisichella,5
Sauber,8,0,,,Nick Heidfeld,8
Minardi,9,0,,,Mark Webber,11
