Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,3,Michael Schumacher,1
McLaren,2,6,Kimi Räikkönen,4,David Coulthard,2
Jordan,3,4,Takuma Sato,10,Giancarlo Fisichella,5
Sauber,4,3,Nick Heidfeld,12,Felipe Massa,9
Minardi,5,2,Alex Yoong,14,Mark Webber,11
Renault,6,1,Jenson Button,15,Jarno Trulli,6
Williams,7,0,,,Ralf Schumacher,7
BAR,8,0,,,Olivier Panis,8
Arrows,9,0,,,Heinz-Harald Frentzen,13
