Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Juan Pablo Montoya,5,Ralf Schumacher,2
Jaguar,2,6,Pedro de la Rosa,8,Eddie Irvine,7
McLaren,3,4,Kimi Räikkönen,12,David Coulthard,3
Minardi,4,3,Alex Yoong,13,Mark Webber,11
Ferrari,5,2,,,Michael Schumacher,1
Renault,6,1,,,Jenson Button,4
Toyota,7,0,,,Mika Salo,6
Jordan,8,0,,,Takuma Sato,9
BAR,9,0,,,Jacques Villeneuve,10
