Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Juan Pablo Montoya,2,Ralf Schumacher,1
Sauber,2,6,Felipe Massa,6,Nick Heidfeld,5
Toyota,3,4,Mika Salo,12,Allan McNish,7
Jordan,4,3,Giancarlo Fisichella,13,Takuma Sato,9
Ferrari,5,2,,,Michael Schumacher,3
Renault,6,1,,,Jenson Button,4
BAR,7,0,,,Jacques Villeneuve,8
Jaguar,8,0,,,Pedro de la Rosa,10
Arrows,9,0,,,Heinz-Harald Frentzen,11
