Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Minardi,1,9,Alex Yoong,7,Mark Webber,5
Jaguar,2,6,Pedro de la Rosa,8,Eddie Irvine,4
Ferrari,3,4,,,Michael Schumacher,1
Williams,4,3,,,Juan Pablo Montoya,2
McLaren,5,2,,,Kimi Räikkönen,3
Toyota,6,1,,,Mika Salo,6
