Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Ralf Schumacher,3,Juan Pablo Montoya,2
Ferrari,2,6,Rubens Barrichello,4,Michael Schumacher,1
Sauber,3,4,Felipe Massa,7,Nick Heidfeld,6
McLaren,4,3,,,David Coulthard,5
Jordan,5,2,,,Takuma Sato,8
Toyota,6,1,,,Mika Salo,9
