Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Eddie Irvine,3,Michael Schumacher,2
Williams,2,6,Heinz-Harald Frentzen,5,Jacques Villeneuve,4
Jordan,3,4,Damon Hill,10,Ralf Schumacher,7
McLaren,4,3,,,David Coulthard,1
Sauber,5,2,,,Jean Alesi,6
Minardi,6,1,,,Esteban Tuero,8
Arrows,7,0,,,Mika Salo,9
Prost,8,0,,,Olivier Panis,11
