Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,David Coulthard,2,Mika Häkkinen,1
Ferrari,2,6,Eddie Irvine,4,Michael Schumacher,3
Jordan,3,4,Damon Hill,7,Ralf Schumacher,5
Williams,4,3,,,Jacques Villeneuve,6
Sauber,5,2,,,Johnny Herbert,8
Benetton,6,1,,,Alexander Wurz,9
Prost,7,0,,,Jarno Trulli,10
Minardi,8,0,,,Shinji Nakano,11
Tyrrell,9,0,,,Ricardo Rosset,12
