Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Eddie Irvine,2,Michael Schumacher,1
Jordan,2,6,Damon Hill,6,Ralf Schumacher,3
Tyrrell,3,4,Ricardo Rosset,12,Toranosuke Takagi,9
McLaren,4,3,,,Mika Häkkinen,4
Sauber,5,2,,,Jean Alesi,5
Williams,6,1,,,Heinz-Harald Frentzen,7
Benetton,7,0,,,Giancarlo Fisichella,8
Stewart,8,0,,,Rubens Barrichello,10
Minardi,9,0,,,Esteban Tuero,11
Prost,10,0,,,Jarno Trulli,13
