Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,David Coulthard,2,Mika Häkkinen,1
Benetton,2,6,Giancarlo Fisichella,6,Alexander Wurz,4
Williams,3,4,Jacques Villeneuve,7,Heinz-Harald Frentzen,5
Ferrari,4,3,Eddie Irvine,8,Michael Schumacher,3
Sauber,5,2,Johnny Herbert,11,Jean Alesi,9
Stewart,6,1,,,Jan Magnussen,10
