Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Jordan,1,9,Ralf Schumacher,2,Damon Hill,1
Sauber,2,6,,,Jean Alesi,3
Williams,3,4,,,Heinz-Harald Frentzen,4
Arrows,4,3,,,Pedro Diniz,5
Prost,5,2,,,Jarno Trulli,6
McLaren,6,1,,,David Coulthard,7
Minardi,7,0,,,Shinji Nakano,8
