Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,David Coulthard,2,Mika Häkkinen,1
Williams,2,6,Jacques Villeneuve,5,Heinz-Harald Frentzen,3
Ferrari,3,4,,,Eddie Irvine,4
Sauber,4,3,,,Johnny Herbert,6
Benetton,5,2,,,Alexander Wurz,7
Jordan,6,1,,,Damon Hill,8
Prost,7,0,,,Olivier Panis,9
