Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,Jack Brabham,3,Stirling Moss,1
Ferrari,2,6,Dan Gurney,4,Phil Hill,2
BRM,3,4,Jo Bonnier,8,Harry Schell,7
Aston Martin,4,3,,,Carroll Shelby,10
Maserati,5,2,,,Giulio Cabianca,15
