Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,Maurice Trintignant,2,Bruce McLaren,1
Ferrari,2,6,Wolfgang von Trips,6,Tony Brooks,3
Lotus,3,4,,,Innes Ireland,5
Porsche,4,3,,,Harry Blanchard,7
