Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,Masten Gregory,2,Stirling Moss,1
BRM,2,6,Ron Flockhart,7,Harry Schell,5
Aston Martin,3,4,Carroll Shelby,8,Roy Salvadori,6
Ferrari,4,3,Tony Brooks,9,Dan Gurney,3
