year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
1989,4,1989-05-28,mexico,Gran Premio de México 1989,ayrton-senna,Ayrton Senna,mclaren,1,69,1,0,1,1332.167869,1340.504051,8.336182,1.0,0.833276,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,riccardo-patrese,Riccardo Patrese,williams,2,69,5,0,2,1103.990687,1123.435656,19.444969,0.973684,0.584785,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,michele-alboreto,Michele Alboreto,tyrrell,3,69,7,0,3,1112.415094,1129.98702,17.571925,0.947368,0.59593,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,alessandro-nannini,Alessandro Nannini,benetton,4,69,13,0,4,1101.670118,1118.6378,16.967682,0.921053,0.581699,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,alain-prost,Alain Prost,mclaren,5,69,2,0,5,1358.503528,1360.574718,2.07119,0.894737,0.853313,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,gabriele-tarquini,Gabriele Tarquini,ags,6,68,17,0,6,961.594837,985.435753,23.840916,0.868421,0.391603,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,eddie-cheever,Eddie Cheever,arrows,7,68,24,0,7,1110.705642,1123.127108,12.421465,0.842105,0.593676,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,olivier-grouillard,Olivier Grouillard,ligier,8,68,11,0,8,995.848583,1014.758934,18.910351,0.815789,0.437582,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,martin-brundle,Martin Brundle,brabham,9,68,20,0,9,1051.450619,1065.23963,13.789011,0.789474,0.513693,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,stefano-modena,Stefano Modena,brabham,10,68,9,0,10,993.164461,1009.625391,16.460929,0.763158,0.433939,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,nelson-piquet,Nelson Piquet,lotus,11,68,26,0,11,1171.009395,1174.337299,3.327905,0.736842,0.670284,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,christian-danner,Christian Danner,rial,12,67,23,0,12,955.640666,971.979475,16.338809,0.710526,0.38375,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,alex-caffi,Alex Caffi,dallara,13,67,19,0,13,1026.047786,1036.315939,10.268153,0.684211,0.478847,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,rene-arnoux,René Arnoux,ligier,14,66,25,0,14,984.621139,996.396757,11.775618,0.657895,0.422382,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,johnny-herbert,Johnny Herbert,benetton,15,66,18,0,15,1044.628632,1050.99044,6.361808,0.631579,0.504343,50.0,39
1989,4,1989-05-28,mexico,Gran Premio de México 1989,pierluigi-martini,Pierluigi Martini,minardi,DNF,53,22,1,16,977.953791,987.546462,9.592671,0.605263,0.41341,50.0,39
