Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Jordan,1,9,Jarno Trulli,4,Heinz-Harald Frentzen,3
Williams,2,6,Jenson Button,6,Ralf Schumacher,5
Arrows,3,4,Pedro de la Rosa,8,Jos Verstappen,7
Ferrari,4,3,,,Michael Schumacher,1
Benetton,5,2,,,Giancarlo Fisichella,2
BAR,6,1,,,Ricardo Zonta,9
Minardi,7,0,,,Gastón Mazzacane,10
