Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,3,Michael Schumacher,1
McLaren,2,6,Mika Häkkinen,4,David Coulthard,2
Benetton,3,4,Giancarlo Fisichella,9,Alexander Wurz,7
BAR,4,3,,,Jacques Villeneuve,5
Jaguar,5,2,,,Eddie Irvine,6
Sauber,6,1,,,Mika Salo,8
Arrows,7,0,,,Jos Verstappen,10
Prost,8,0,,,Jean Alesi,11
Jordan,9,0,,,Jarno Trulli,12
Minardi,10,0,,,Gastón Mazzacane,13
