Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Sauber,1,9,Pedro Diniz,8,Mika Salo,7
Minardi,2,6,Gastón Mazzacane,10,Marc Gené,9
Benetton,3,4,Giancarlo Fisichella,11,Alexander Wurz,5
Ferrari,4,3,,,Michael Schumacher,1
McLaren,5,2,,,Mika Häkkinen,2
Williams,6,1,,,Ralf Schumacher,3
Arrows,7,0,,,Jos Verstappen,4
BAR,8,0,,,Ricardo Zonta,6
Prost,9,0,,,Jean Alesi,12
