Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,David Coulthard,3,Mika Häkkinen,2
Ferrari,2,6,Rubens Barrichello,4,Michael Schumacher,1
Sauber,3,4,Pedro Diniz,8,Mika Salo,6
Jaguar,4,3,Johnny Herbert,10,Eddie Irvine,7
Benetton,5,2,Giancarlo Fisichella,11,Alexander Wurz,9
BAR,6,1,Ricardo Zonta,12,Jacques Villeneuve,5
Minardi,7,0,,,Gastón Mazzacane,13
Arrows,8,0,,,Jos Verstappen,14
Jordan,9,0,,,Jarno Trulli,15
