Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,2,Michael Schumacher,1
BAR,2,6,Ricardo Zonta,6,Jacques Villeneuve,4
Jaguar,3,4,Johnny Herbert,11,Eddie Irvine,7
Jordan,4,3,,,Heinz-Harald Frentzen,3
McLaren,5,2,,,David Coulthard,5
Sauber,6,1,,,Pedro Diniz,8
Prost,7,0,,,Nick Heidfeld,9
Benetton,8,0,,,Alexander Wurz,10
Minardi,9,0,,,Marc Gené,12
