Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Lewis Hamilton,3,Valtteri Bottas,1
Ferrari,2,6,Charles Leclerc,6,Sebastian Vettel,2
Racing Point,3,4,Lance Stroll,9,Sergio Pérez,8
Toro Rosso,4,3,Daniil Kvyat,10,Pierre Gasly,7
McLaren,5,2,Lando Norris,11,Carlos Sainz Jr.,5
Alfa Romeo,6,1,Antonio Giovinazzi,14,Kimi Räikkönen,12
Haas,7,0,Kevin Magnussen,15,Romain Grosjean,13
Williams,8,0,Robert Kubica,17,George Russell,16
Red Bull,9,0,,,Alexander Albon,4
