Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Benetton,1,9,Jean Alesi,7,Gerhard Berger,6
Williams,2,6,,,Jacques Villeneuve,1
Ferrari,3,4,,,Eddie Irvine,2
Jordan,4,3,,,Ralf Schumacher,3
Sauber,5,2,,,Johnny Herbert,4
McLaren,6,1,,,Mika Häkkinen,5
Tyrrell,7,0,,,Mika Salo,8
Minardi,8,0,,,Jarno Trulli,9
Stewart,9,0,,,Jan Magnussen,10
