Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Riccardo Patrese,3,Thierry Boutsen,1
Benetton,2,6,Emanuele Pirro,5,Alessandro Nannini,2
Lotus,3,4,,,Satoru Nakajima,4
Minardi,4,3,,,Pierluigi Martini,6
March,5,2,,,Maurício Gugelmin,7
Brabham,6,1,,,Stefano Modena,8
