Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Maserati,1,9,Masten Gregory,4,Juan Manuel Fangio,2
Ferrari,2,6,Mike Hawthorn,6,Wolfgang von Trips,3
Vanwall,3,4,Tony Brooks,7,Stirling Moss,1
