Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Alfa Romeo,1,9,Nino Farina,3,Juan Manuel Fangio,1
Ferrari,2,6,Alberto Ascari,4,José Froilán González,2
Talbot-Lago,3,4,Philippe Étancelin,8,Louis Rosier,7
Simca-Gordini,4,3,,,Robert Manzon,9
Maserati,5,2,,,Paco Godia,10
