Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Piero Taruffi,2,Juan Manuel Fangio,1
Maserati,2,6,Carlos Menditéguy,5,Jean Behra,4
Ferrari,3,4,Umberto Maglioli,6,Eugenio Castellotti,3
