Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Luigi Villoresi,3,Nino Farina,2
Gordini,2,6,Roberto Mieres,6,Maurice Trintignant,5
Maserati,3,4,Sergio Mantovani,7,Juan Manuel Fangio,1
Cooper,4,3,Stirling Moss,13,Alan Brown,12
O.S.C.A.,5,2,,,Louis Chiron,10
AFM,6,1,,,Hans Stuck,14
HWM,7,0,,,Yves Giraud-Cabantous,15
