Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Derek Daly,6,Keke Rosberg,5
Tyrrell,2,6,Brian Henton,8,Michele Alboreto,1
Alfa Romeo,3,4,Bruno Giacomelli,10,Andrea de Cesaris,9
Arrows,4,3,Mauro Baldi,11,Marc Surer,7
March,5,2,Raul Boesel,13,Rupert Keegan,12
McLaren,6,1,,,John Watson,2
Ligier,7,0,,,Eddie Cheever,3
Renault,8,0,,,Alain Prost,4
