Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Alberto Ascari,2,Dorino Serafini,2
Alfa Romeo,2,6,Luigi Fagioli,3,Nino Farina,1
Talbot-Lago,3,4,Philippe Étancelin,5,Louis Rosier,4
Maserati,4,3,,,Emmanuel de Graffenried,6
