Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Carlos Reutemann,3,Gilles Villeneuve,1
Tyrrell,2,6,Didier Pironi,7,Patrick Depailler,5
Wolf,3,4,,,Jody Scheckter,2
Arrows,4,3,,,Riccardo Patrese,4
Ensign,5,2,,,Derek Daly,6
McLaren,6,1,,,Patrick Tambay,8
Williams,7,0,,,Alan Jones,9
Lotus,8,0,,,Mario Andretti,10
Brabham,9,0,,,Nelson Piquet,11
Renault,10,0,,,Jean-Pierre Jabouille,12
