Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Denny Hulme,3,Jack Brabham,2
Ferrari,2,6,Chris Amon,9,Jonathan Williams,8
Cooper,3,4,Jo Bonnier,10,Pedro Rodríguez,6
Lotus,4,3,,,Jim Clark,1
Honda,5,2,,,John Surtees,4
BRM,6,1,,,Mike Spence,5
Matra,7,0,,,Jean-Pierre Beltoise,7
