Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,2,Michael Schumacher,1
Williams,2,6,Ralf Schumacher,11,Juan Pablo Montoya,4
McLaren,3,4,,,Kimi Räikkönen,3
Jordan,4,3,,,Takuma Sato,5
Renault,5,2,,,Jenson Button,6
Sauber,6,1,,,Nick Heidfeld,7
Toyota,7,0,,,Mika Salo,8
Jaguar,8,0,,,Eddie Irvine,9
Minardi,9,0,,,Mark Webber,10
