Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Honda,1,9,Rubens Barrichello,4,Jenson Button,1
Ferrari,2,6,Michael Schumacher,8,Felipe Massa,7
Midland,3,4,Christijan Albers,10,Tiago Monteiro,9
Toyota,4,3,Jarno Trulli,12,Ralf Schumacher,6
McLaren,5,2,,,Pedro de la Rosa,2
BMW Sauber,6,1,,,Nick Heidfeld,3
Red Bull,7,0,,,David Coulthard,5
Toro Rosso,8,0,,,Scott Speed,11
Super Aguri,9,0,,,Takuma Sato,13
