Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Felipe Massa,3,Michael Schumacher,1
Renault,2,6,Giancarlo Fisichella,6,Fernando Alonso,2
BMW Sauber,3,4,Nick Heidfeld,10,Jacques Villeneuve,8
Midland,4,3,Christijan Albers,13,Tiago Monteiro,12
McLaren,5,2,,,Kimi Räikkönen,4
Honda,6,1,,,Rubens Barrichello,5
Williams,7,0,,,Nico Rosberg,7
Toyota,8,0,,,Jarno Trulli,9
Toro Rosso,9,0,,,Scott Speed,11
