Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Renault,1,9,Giancarlo Fisichella,5,Fernando Alonso,1
BMW Sauber,2,6,Jacques Villeneuve,6,Nick Heidfeld,4
Honda,3,4,Jenson Button,10,Rubens Barrichello,7
Super Aguri,4,3,Yuji Ide,13,Takuma Sato,12
McLaren,5,2,,,Kimi Räikkönen,2
Toyota,6,1,,,Ralf Schumacher,3
Red Bull,7,0,,,David Coulthard,8
Toro Rosso,8,0,,,Scott Speed,9
Midland,9,0,,,Christijan Albers,11
