Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Michael Schumacher,3,Felipe Massa,1
Renault,2,6,Giancarlo Fisichella,6,Fernando Alonso,2
Honda,3,4,Rubens Barrichello,8,Jenson Button,4
Toyota,4,3,Jarno Trulli,9,Ralf Schumacher,7
BMW Sauber,5,2,Nick Heidfeld,14,Robert Kubica,12
Red Bull,6,1,David Coulthard,15,Christian Klien,11
McLaren,7,0,,,Pedro de la Rosa,5
Williams,8,0,,,Mark Webber,10
Toro Rosso,9,0,,,Scott Speed,13
