year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,lewis-hamilton,Lewis Hamilton,mercedes,1,60,1,0,1,1325.031444,1337.9357,12.904256,1.0,0.741915,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,sebastian-vettel,Sebastian Vettel,red-bull,2,60,4,0,2,1370.527553,1378.812884,8.28533,0.952381,0.786674,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,daniel-ricciardo,Daniel Ricciardo,red-bull,3,60,3,0,3,1231.128073,1244.534602,13.40653,0.904762,0.636631,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,fernando-alonso,Fernando Alonso,ferrari,4,60,5,0,4,1353.297158,1357.641216,4.344058,0.857143,0.770262,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,felipe-massa,Felipe Massa,williams,5,60,6,0,5,1176.388573,1188.396756,12.008184,0.809524,0.56936,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,jean-eric-vergne,Jean-Éric Vergne,toro-rosso,6,60,12,0,6,1018.997451,1038.561975,19.564525,0.761905,0.370614,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,sergio-perez,Sergio Pérez,force-india,7,60,15,0,7,1139.037687,1148.648371,9.610684,0.714286,0.522072,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,kimi-raikkonen,Kimi Räikkönen,ferrari,8,60,7,0,8,1236.352979,1237.54284,1.189861,0.666667,0.642869,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,nico-hulkenberg,Nico Hülkenberg,force-india,9,60,13,0,9,1184.501515,1186.478103,1.976588,0.619048,0.579516,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,kevin-magnussen,Kevin Magnussen,mclaren,10,60,9,0,10,1099.815422,1104.787362,4.97194,0.571429,0.47199,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,valtteri-bottas,Valtteri Bottas,williams,11,60,8,0,11,1194.31686,1190.920916,-3.395944,0.52381,0.591728,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,pastor-maldonado,Pastor Maldonado,lotus-f1,12,60,18,0,12,975.026746,982.91995,7.893204,0.47619,0.318326,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,romain-grosjean,Romain Grosjean,lotus-f1,13,60,16,0,13,1050.697854,1051.636486,0.938632,0.428571,0.409799,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,daniil-kvyat,Daniil Kvyat,toro-rosso,14,60,10,0,14,1025.035212,1025.183021,0.147809,0.380952,0.377996,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,marcus-ericsson,Marcus Ericsson,caterham,15,60,22,0,15,921.175246,924.904326,3.729081,0.333333,0.258752,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,jules-bianchi,Jules Bianchi,marussia,16,60,19,0,16,923.59799,924.818284,1.220294,0.285714,0.261308,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,max-chilton,Max Chilton,marussia,17,59,21,0,17,896.765391,896.984906,0.219515,0.238095,0.233705,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,jenson-button,Jenson Button,mclaren,DNF,52,11,1,18,1246.316567,1223.107444,-23.209123,0.190476,0.654659,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,adrian-sutil,Adrian Sutil,sauber,DNF,40,17,1,19,1009.892928,999.057477,-10.83545,0.142857,0.359566,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,esteban-gutierrez,Esteban Gutiérrez,sauber,DNF,17,14,1,20,969.074618,958.262661,-10.811957,0.095238,0.311477,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,nico-rosberg,Nico Rosberg,mercedes,DNF,13,PL,1,21,1360.475292,1323.997206,-36.478086,0.047619,0.777181,50.0,22
2014,14,2014-09-21,singapore,2014 Formula 1 Singapore Airlines Singapore Grand Prix,kamui-kobayashi,Kamui Kobayashi,caterham,DNS,,20,2,22,1004.938301,987.258371,-17.67993,0.0,0.353599,50.0,22
