year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,lewis-hamilton,Lewis Hamilton,mercedes,1,56,1,0,1,1723.212546,1730.972861,7.760316,1.0,0.676654,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,nico-rosberg,Nico Rosberg,mercedes,2,56,3,0,2,1694.988411,1702.431486,7.443074,0.952381,0.642253,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,sebastian-vettel,Sebastian Vettel,red-bull,3,56,2,0,3,1852.093581,1854.334155,2.240574,0.904762,0.811405,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,fernando-alonso,Fernando Alonso,ferrari,4,56,4,0,4,1828.647575,1830.261081,1.613506,0.857143,0.789913,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,nico-hulkenberg,Nico Hülkenberg,force-india,5,56,7,0,5,1591.650309,1598.914103,7.263794,0.809524,0.506866,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,jenson-button,Jenson Button,mclaren,6,56,10,0,6,1718.063267,1720.257243,2.193976,0.761905,0.670489,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,felipe-massa,Felipe Massa,williams,7,56,13,0,7,1689.859043,1691.741543,1.8825,0.714286,0.635848,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,valtteri-bottas,Valtteri Bottas,williams,8,56,18,0,8,1501.35384,1508.094767,6.740927,0.666667,0.385795,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,kevin-magnussen,Kevin Magnussen,mclaren,9,55,8,0,9,1513.620683,1518.831578,5.210895,0.619048,0.401927,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,daniil-kvyat,Daniil Kvyat,toro-rosso,10,55,11,0,10,1505.620683,1509.941684,4.321001,0.571429,0.391387,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,romain-grosjean,Romain Grosjean,lotus-f1,11,55,15,0,11,1577.628602,1578.490386,0.861785,0.52381,0.487902,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,kimi-raikkonen,Kimi Räikkönen,ferrari,12,55,6,0,12,1756.681221,1750.940531,-5.74069,0.47619,0.715386,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,kamui-kobayashi,Kamui Kobayashi,caterham,13,55,20,0,13,1547.713801,1547.260114,-0.453687,0.428571,0.447475,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,marcus-ericsson,Marcus Ericsson,caterham,14,54,22,0,14,1496.477826,1496.514332,0.036507,0.380952,0.379431,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,max-chilton,Max Chilton,marussia,15,54,21,0,15,1431.317107,1432.165176,0.848069,0.333333,0.297997,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,daniel-ricciardo,Daniel Ricciardo,red-bull,DNF,49,5,1,16,1510.641011,1507.946318,-2.694693,0.285714,0.397993,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,esteban-gutierrez,Esteban Gutiérrez,sauber,DNF,35,12,1,17,1503.971741,1500.34467,-3.627071,0.238095,0.389223,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,adrian-sutil,Adrian Sutil,sauber,DNF,32,17,1,18,1536.318504,1530.518112,-5.800392,0.190476,0.432159,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,jean-eric-vergne,Jean-Éric Vergne,toro-rosso,DNF,18,9,1,19,1493.054608,1487.483612,-5.570997,0.142857,0.374982,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,jules-bianchi,Jules Bianchi,marussia,DNF,8,19,1,20,1438.871227,1433.788163,-5.083065,0.095238,0.307032,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,pastor-maldonado,Pastor Maldonado,lotus-f1,DNF,7,16,1,21,1485.058959,1477.450166,-7.608793,0.047619,0.364652,24.0,22
2014,2,2014-03-30,malaysia,2014 Formula 1 Petronas Malaysia Grand Prix,sergio-perez,Sergio Pérez,force-india,DNS,,14,2,22,1581.566639,1569.729104,-11.837535,0.0,0.493231,24.0,22
