year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,lewis-hamilton,Lewis Hamilton,mercedes,1,55,2,0,1,1384.495598,1395.550707,11.055109,1.0,0.778898,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,felipe-massa,Felipe Massa,williams,2,55,4,0,2,1222.284664,1239.906633,17.62197,0.947368,0.594929,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,valtteri-bottas,Valtteri Bottas,williams,3,55,3,0,3,1220.282982,1235.399677,15.116695,0.894737,0.592403,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,daniel-ricciardo,Daniel Ricciardo,red-bull,4,55,PL,0,4,1238.783583,1250.109436,11.325853,0.842105,0.615588,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,jenson-button,Jenson Button,mclaren,5,55,6,0,5,1243.211095,1251.630841,8.419746,0.789474,0.621079,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,nico-hulkenberg,Nico Hülkenberg,force-india,6,55,12,0,6,1169.028124,1179.537362,10.509238,0.736842,0.526657,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,sergio-perez,Sergio Pérez,force-india,7,55,11,0,7,1117.239727,1128.482611,11.242884,0.684211,0.459353,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,sebastian-vettel,Sebastian Vettel,red-bull,8,55,PL,0,8,1372.39535,1365.625146,-6.770204,0.631579,0.766983,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,fernando-alonso,Fernando Alonso,ferrari,9,55,8,0,9,1321.31427,1314.60738,-6.70689,0.578947,0.713085,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,kimi-raikkonen,Kimi Räikkönen,ferrari,10,55,7,0,10,1218.172974,1215.00197,-3.171005,0.526316,0.589736,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,kevin-magnussen,Kevin Magnussen,mclaren,11,55,9,0,11,1129.222277,1129.161087,-0.061189,0.473684,0.474908,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,jean-eric-vergne,Jean-Éric Vergne,toro-rosso,12,55,10,0,12,1053.272317,1055.438119,2.165803,0.421053,0.377737,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,romain-grosjean,Romain Grosjean,lotus-f1,13,54,18,0,13,1028.260097,1029.333343,1.073246,0.368421,0.346956,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,nico-rosberg,Nico Rosberg,mercedes,14,54,1,0,14,1369.186664,1346.787802,-22.398862,0.315789,0.763767,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,esteban-gutierrez,Esteban Gutiérrez,sauber,15,54,14,0,15,963.765753,963.311427,-0.454326,0.263158,0.272244,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,adrian-sutil,Adrian Sutil,sauber,16,54,13,0,16,960.879401,957.95134,-2.928061,0.210526,0.269088,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,will-stevens,Will Stevens,caterham,17,54,17,0,17,1000.0,992.229845,-7.770155,0.157895,0.313298,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,kamui-kobayashi,Kamui Kobayashi,caterham,DNF,42,16,1,18,964.872269,956.462462,-8.409807,0.105263,0.273459,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,pastor-maldonado,Pastor Maldonado,lotus-f1,DNF,26,15,1,19,990.438672,977.95926,-12.479412,0.052632,0.30222,50.0,20
2014,19,2014-11-23,abu-dhabi,2014 Formula 1 Etihad Airways Abu Dhabi Grand Prix,916,daniil-kvyat,Daniil Kvyat,toro-rosso,DNF,14,5,1,20,1028.800977,1011.420345,-17.380632,0.0,0.347613,50.0,20
