Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Red Bull,1,9,Mark Webber,5,Sebastian Vettel,1
McLaren,2,6,Jenson Button,6,Lewis Hamilton,2
Ferrari,3,4,Felipe Massa,7,Fernando Alonso,4
Force India,4,3,Paul di Resta,10,Adrian Sutil,9
Toro Rosso,5,2,Jaime Alguersuari,11,Sébastien Buemi,8
Renault,6,1,Nick Heidfeld,12,Vitaly Petrov,3
Lotus Racing,7,0,,,Jarno Trulli,13
Virgin,8,0,,,Jérôme d'Ambrosio,14
