Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Keke Rosberg,2,Nigel Mansell,1
Arrows,2,6,Thierry Boutsen,6,Gerhard Berger,5
McLaren,3,4,,,Alain Prost,3
Ferrari,4,3,,,Stefan Johansson,4
Tyrrell,5,2,,,Martin Brundle,7
