Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Gerhard Berger,3,Ayrton Senna,1
Ferrari,2,6,Nigel Mansell,4,Alain Prost,2
Benetton,3,4,Alessandro Nannini,8,Nelson Piquet,7
Arrows,4,3,Michele Alboreto,12,Alex Caffi,9
Ligier,5,2,Philippe Alliot,13,Nicola Larini,11
Williams,6,1,,,Riccardo Patrese,5
Tyrrell,7,0,,,Satoru Nakajima,6
Dallara,8,0,,,Andrea de Cesaris,10
