Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Gerhard Berger,4,Ayrton Senna,1
Ferrari,2,6,Alain Prost,5,Nigel Mansell,3
Lola,3,4,Aguri Suzuki,12,Éric Bernard,9
Benetton,4,3,,,Nelson Piquet,2
Lotus,5,2,,,Derek Warwick,6
Brabham,6,1,,,Stefano Modena,7
Arrows,7,0,,,Alex Caffi,8
Leyton House,8,0,,,Ivan Capelli,10
Tyrrell,9,0,,,Satoru Nakajima,11
Osella,10,0,,,Olivier Grouillard,13
