Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Ayrton Senna,3,Gerhard Berger,2
Ferrari,2,6,Nigel Mansell,4,Alain Prost,1
Tyrrell,3,4,Satoru Nakajima,8,Jean Alesi,7
Benetton,4,3,Alessandro Nannini,10,Nelson Piquet,6
Ligier,5,2,Philippe Alliot,12,Nicola Larini,11
Williams,6,1,Riccardo Patrese,13,Thierry Boutsen,5
Minardi,7,0,,,Pierluigi Martini,9
Dallara,8,0,,,Gianni Morbidelli,14
