Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,2,Jacky Ickx,1
BRM,2,6,Jackie Oliver,5,Pedro Rodríguez,4
March,3,4,Jo Siffert,9,Chris Amon,8
McLaren,4,3,Andrea de Adamich,12,Peter Gethin,10
Brabham,5,2,Jack Brabham,13,Rolf Stommelen,3
Matra,6,1,Henri Pescarolo,14,Jean-Pierre Beltoise,6
Lotus,7,0,,,Emerson Fittipaldi,15
