Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Emerson Fittipaldi,4,Jochen Rindt,1
March,2,6,Jo Siffert,8,François Cevert,7
Ferrari,3,4,,,Jacky Ickx,2
McLaren,4,3,,,Denny Hulme,3
Brabham,5,2,,,Rolf Stommelen,5
Matra,6,1,,,Henri Pescarolo,6
Surtees,7,0,,,John Surtees,9
