Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Graham Hill,5,Jochen Rindt,1
March,2,6,Jo Siffert,8,Ronnie Peterson,7
Brabham,3,4,,,Jack Brabham,2
Matra,4,3,,,Henri Pescarolo,3
McLaren,5,2,,,Denny Hulme,4
BRM,6,1,,,Pedro Rodríguez,6
