Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,2,Jacky Ickx,1
BRM,2,6,Jackie Oliver,7,Pedro Rodríguez,6
Matra,3,4,Henri Pescarolo,9,Jean-Pierre Beltoise,5
McLaren,4,3,,,Denny Hulme,3
March,5,2,,,Chris Amon,4
Surtees,6,1,,,John Surtees,8
