Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,2,Jacky Ickx,1
Matra,2,6,Jean-Pierre Beltoise,8,Henri Pescarolo,7
March,3,4,François Cevert,9,Chris Amon,3
BRM,4,3,George Eaton,10,Pedro Rodríguez,4
Surtees,5,2,,,John Surtees,5
McLaren,6,1,,,Peter Gethin,6
