year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,stirling-moss,Stirling Moss,vanwall,1,53,2,0,1,1134.497104,1151.515788,17.018683,1.0,0.659626,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,mike-hawthorn,Mike Hawthorn,ferrari,2,53,1,0,2,1181.660423,1193.598745,11.938323,0.958333,0.719567,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,phil-hill,Phil Hill,ferrari,3,53,5,0,3,1043.791763,1063.035031,19.243267,0.916667,0.531801,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,jo-bonnier,Jo Bonnier,brm,4,53,8,0,4,945.178127,969.493712,24.315585,0.875,0.388688,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,harry-schell,Harry Schell,brm,5,53,10,0,5,1067.402539,1080.762785,13.360247,0.833333,0.566128,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,masten-gregory,Masten Gregory,maserati,6,52,13,0,6,1036.053691,1049.613364,13.559673,0.791667,0.520473,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,roy-salvadori,Roy Salvadori,cooper,7,51,14,0,7,1039.006252,1050.26632,11.260068,0.75,0.524799,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,jack-fairman,Jack Fairman,cooper,8,50,11,0,8,973.876678,987.813847,13.937169,0.708333,0.42959,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,hans-herrmann,Hans Herrmann,maserati,9,50,18,0,9,987.921516,998.757153,10.835637,0.666667,0.449954,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,cliff-allison,Cliff Allison,lotus,10,49,16,0,10,1011.560171,1018.583755,7.023584,0.625,0.484528,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,jack-brabham,Jack Brabham,cooper,11,49,19,0,11,1002.416238,1008.026718,5.61048,0.583333,0.471124,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,gerino-gerini,Gerino Gerini,maserati,12,48,17,0,12,993.225532,997.424567,4.199036,0.541667,0.457686,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,bruce-mclaren,Bruce McLaren,cooper,13,48,21,0,13,1018.758315,1019.003628,0.245313,0.5,0.495094,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,robert-la-caze,Robert La Caze,cooper,14,48,23,0,14,1000.0,999.537327,-0.462673,0.458333,0.467587,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,andre-guelfi,André Guelfi,cooper,15,48,25,0,15,1000.0,997.453994,-2.546006,0.416667,0.467587,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,graham-hill,Graham Hill,lotus,16,45,12,0,16,973.846689,971.119355,-2.727334,0.375,0.429547,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,stuart-lewis-evans,Stuart Lewis-Evans,vanwall,DNF,41,3,1,17,1041.095845,1031.369628,-9.726217,0.333333,0.527858,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,francois-picard,François Picard,cooper,DNF,31,24,1,18,1000.0,991.203994,-8.796006,0.291667,0.467587,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,tom-bridger,Tom Bridger,cooper,DNF,30,22,1,19,1000.0,989.120661,-10.879339,0.25,0.467587,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,olivier-gendebien,Olivier Gendebien,ferrari,DNF,29,6,1,20,995.544931,981.866289,-13.678642,0.1875,0.461073,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,tony-brooks,Tony Brooks,vanwall,DNF,29,7,1,21,1059.138391,1040.805144,-18.333248,0.1875,0.554165,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,jean-behra,Jean Behra,brm,DNF,26,4,1,22,1053.931154,1032.851372,-21.079783,0.125,0.546596,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,ron-flockhart,Ron Flockhart,brm,DNF,15,15,1,23,955.625314,938.578011,-17.047303,0.0625,0.403446,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,wolfgang-seidel,Wolfgang Seidel,maserati,DNF,15,20,1,24,988.535506,969.118108,-19.417399,0.0625,0.450848,50.0,25
1958,11,1958-10-19,morocco,1958 Morocco Grand Prix,75,maurice-trintignant,Maurice Trintignant,cooper,DNF,9,9,1,25,1061.135771,1033.282656,-27.853115,0.0,0.557062,50.0,25
