Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Alain Prost,2,Ayrton Senna,1
Arrows,2,6,Eddie Cheever,9,Derek Warwick,5
Dallara,3,4,Andrea de Cesaris,10,Alex Caffi,7
Benetton,4,3,Johnny Herbert,11,Alessandro Nannini,3
Williams,5,2,,,Thierry Boutsen,4
Tyrrell,6,1,,,Jonathan Palmer,6
AGS,7,0,,,Gabriele Tarquini,8
Osella,8,0,,,Nicola Larini,12
