Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Thierry Boutsen,3,Riccardo Patrese,2
Arrows,2,6,Eddie Cheever,8,Derek Warwick,6
Dallara,3,4,Andrea de Cesaris,10,Alex Caffi,9
Benetton,4,3,,,Alessandro Nannini,1
Lotus,5,2,,,Nelson Piquet,4
Brabham,6,1,,,Martin Brundle,5
March,7,0,,,Maurício Gugelmin,7
