Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Alain Prost,4,Damon Hill,2
McLaren,2,6,Michael Andretti,8,Ayrton Senna,1
Minardi,3,4,Fabrizio Barbazza,11,Christian Fittipaldi,5
Ferrari,4,3,Gerhard Berger,14,Jean Alesi,3
Ligier,5,2,,,Martin Brundle,6
Lotus,6,1,,,Alex Zanardi,7
Jordan,7,0,,,Rubens Barrichello,9
Tyrrell,8,0,,,Andrea de Cesaris,10
Larrousse,9,0,,,Philippe Alliot,12
Sauber,10,0,,,Karl Wendlinger,13
