Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,,,Alain Prost,1
Benetton,2,6,,,Michael Schumacher,2
Ligier,3,4,,,Martin Brundle,3
Sauber,4,3,,,JJ Lehto,4
Larrousse,5,2,,,Philippe Alliot,5
Minardi,6,1,,,Fabrizio Barbazza,6
Lola,7,0,,,Luca Badoer,7
Lotus,8,0,,,Johnny Herbert,8
Footwork,9,0,,,Aguri Suzuki,9
