Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Mika Häkkinen,3,Ayrton Senna,1
Williams,2,6,Damon Hill,4,Alain Prost,2
Jordan,3,4,Eddie Irvine,6,Rubens Barrichello,5
Ligier,4,3,Martin Brundle,9,Mark Blundell,7
Lotus,5,2,Pedro Lamy,13,Johnny Herbert,11
Sauber,6,1,,,JJ Lehto,8
Minardi,7,0,,,Pierluigi Martini,10
Larrousse,8,0,,,Toshio Suzuki,12
Footwork,9,0,,,Derek Warwick,14
Tyrrell,10,0,,,Andrea de Cesaris,18
